old_path,new_path,action,reason,size_bytes
generated,outputs/experiments/mock/seed_42/mlp/noise/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_42/mlp/noise/retrain_attacker/confusion.json,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1751
outputs/defense/final_thesis/mock/seed_42/mlp/noise/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,173
outputs/defense/final_thesis/mock/seed_42/mlp/noise/retrain_attacker/trace.json,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,375
outputs/defense/final_thesis/mock/seed_42/mlp/noise/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1499
outputs/defense/final_thesis/mock/seed_42/mlp/noise/retrain_attacker/confusion.json,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1751
generated,outputs/experiments/mock/seed_42/mlp/noise/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/full_multiseed/seed_123/adaptive_ldp/json_reports/lstm_baseline_confusion_test.json,outputs/experiments/mock/seed_123/lstm/baseline/baseline_confusion.json,copy,Normalize baseline confusion file.,1740
outputs/defense/full_multiseed/seed_123/adaptive_ldp/json_reports/lstm_baseline_confusion_test.json,outputs/experiments/mock/seed_123/lstm/baseline/baseline_metrics.json,copy,Use baseline confusion metrics as baseline metrics artifact.,1740
generated,outputs/experiments/mock/seed_123/lstm/baseline/baseline_classification_report.txt,write,Write derived baseline report from existing metrics.,0
generated,outputs/experiments/mock/seed_123/lstm/baseline/source_manifest.json,write,Write baseline source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1751
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,180
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,388
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,1532
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1751
generated,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1764
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,182
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,392
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1532
outputs/defense/final_thesis/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1764
generated,outputs/experiments/mock/seed_123/lstm/adaptive_ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1754
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/fixed_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,171
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/fixed_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,370
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/fixed_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,1526
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1754
generated,outputs/experiments/mock/seed_123/lstm/ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1793
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,173
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/retrain_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,374
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1526
outputs/defense/final_thesis/mock/seed_123/lstm/ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1793
generated,outputs/experiments/mock/seed_123/lstm/ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/noise/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1769
outputs/defense/final_thesis/mock/seed_123/lstm/noise/fixed_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,173
outputs/defense/final_thesis/mock/seed_123/lstm/noise/fixed_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,374
outputs/defense/final_thesis/mock/seed_123/lstm/noise/fixed_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,1529
outputs/defense/final_thesis/mock/seed_123/lstm/noise/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1769
generated,outputs/experiments/mock/seed_123/lstm/noise/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/lstm/noise/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1781
outputs/defense/final_thesis/mock/seed_123/lstm/noise/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,175
outputs/defense/final_thesis/mock/seed_123/lstm/noise/retrain_attacker/trace.json,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,378
outputs/defense/final_thesis/mock/seed_123/lstm/noise/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1529
outputs/defense/final_thesis/mock/seed_123/lstm/noise/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1781
generated,outputs/experiments/mock/seed_123/lstm/noise/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/full_multiseed/seed_123/adaptive_ldp/json_reports/mlp_baseline_confusion_test.json,outputs/experiments/mock/seed_123/mlp/baseline/baseline_confusion.json,copy,Normalize baseline confusion file.,1753
outputs/defense/full_multiseed/seed_123/adaptive_ldp/json_reports/mlp_baseline_confusion_test.json,outputs/experiments/mock/seed_123/mlp/baseline/baseline_metrics.json,copy,Use baseline confusion metrics as baseline metrics artifact.,1753
generated,outputs/experiments/mock/seed_123/mlp/baseline/baseline_classification_report.txt,write,Write derived baseline report from existing metrics.,0
generated,outputs/experiments/mock/seed_123/mlp/baseline/source_manifest.json,write,Write baseline source manifest.,0
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1150
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,179
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/trace.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,387
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/defense_report.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,1532
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1150
generated,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1760
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,181
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/trace.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,391
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1532
outputs/defense/final_thesis/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1760
generated,outputs/experiments/mock/seed_123/mlp/adaptive_ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1150
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/fixed_attacker/classification_report.txt,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/classification_report.txt,copy,Normalize main matrix artifact.,170
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/fixed_attacker/trace.json,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/trace.json,copy,Normalize main matrix artifact.,369
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/fixed_attacker/defense_report.json,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/defense_report.json,copy,Normalize main matrix artifact.,1526
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1150
generated,outputs/experiments/mock/seed_123/mlp/ldp/fixed_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/confusion.json,copy,Normalize main matrix artifact.,1787
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/retrain_attacker/classification_report.txt,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/classification_report.txt,copy,Normalize main matrix artifact.,172
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/retrain_attacker/trace.json,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/trace.json,copy,Normalize main matrix artifact.,373
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/retrain_attacker/defense_report.json,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/defense_report.json,copy,Normalize main matrix artifact.,1526
outputs/defense/final_thesis/mock/seed_123/mlp/ldp/retrain_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/metrics.json,copy,Expose defended confusion metrics under standard metrics.json.,1787
generated,outputs/experiments/mock/seed_123/mlp/ldp/retrain_attacker/source_manifest.json,write,Write main matrix source manifest.,0
outputs/defense/final_thesis/mock/seed_123/mlp/noise/fixed_attacker/confusion.json,outputs/experiments/mock/seed_123/mlp/noise/fixed_attacker/confusion.json,copy,Normalize main matrix artifact.,1745
